id,district_id,name,latitude,longitude,geometry,neighborhood,district,neighborhood_id,external_id,school_name,school_type,school_subtype,grades_offered,is_primary,is_secondary,is_vocational,is_special_needs,languages,has_all_day_program,address,street,house_number,postal_code,city,ownership,official_school_id,is_barrier_free,accessibility_notes,phone,email,website,last_source_update,last_ingested_at,is_active,lat,lon,address_from_nominatim
29715437,11007007,Steinwald-Schule,52.41772028923668,13.363891637012362,POINT (13.363891638489692 52.417720287116516),Marienfelde,Tempelhof-Schöneberg,0705,07S03,Steinwald-Schule,,,,,,,,,,"Hanielweg 7-9, 12277 Berlin",Hanielweg,7-9,12277,Berlin,Bezirksamt Tempelhof-Schöneberg von Berlin,,,,+49 30 902774139,sekretariat@steinwald.schule.berlin.de,https://steinwald-schule-berlin.de,,,True,52.41772028923668,13.363891637012362,False
30094204,11006006,Ludwig-Bechstein-Grundschule,52.43233460856756,13.362111417321795,POINT (13.362111417044353 52.43233460571544),Lankwitz,Steglitz-Zehlendorf,0603,06G28,Ludwig-Bechstein-Grundschule,,,,,,,,,,"Halbauer Weg 25, 12249 Berlin",Halbauer Weg,25,12249,Berlin,,,,,,,https://www.ludwig-bechstein-grundschule.net/,,,True,52.43233460856756,13.362111417321795,False
30628469,11012012,Georg-Herwegh-Gymnasium,52.616527134274925,13.302216583424666,POINT (13.302216583317547 52.61652713218523),Hermsdorf,Reinickendorf,1206,12Y05,Georg-Herwegh-Gymnasium,,,,,,,,,,"Fellbacher Straße 18-19, 13467 Berlin",Fellbacher Straße,18-19,13467,Berlin,,,,,+49304042070,mail@herwegh-gymnasium.de,http://www.herwegh-gymnasium.de/,,,True,52.616527134274925,13.302216583424666,False
30728948,11012012,Peter-Witte-Grundschule,52.58682168378291,13.328588783764802,POINT (13.328588783127142 52.58682168168179),Wittenau,Reinickendorf,1209,12G10,Peter-Witte-Grundschule,,,,,,,,,,"Peter-Witte-Grundschule, Rathauspromenade, Alt-Wittenau, Wittenau, Reinickendorf, Berlin, 13437, Deutschland",,,13437,,,,,,+4930 4118966,peter-witte-schule@gmx.de,http://www.pws.cidsnet.de/,,,True,52.58682168378291,13.328588783764802,True
30784491,11012012,Ellef-Ringnes-Grundschule,52.608332305262685,13.232917784054717,POINT (13.232917784932408 52.60833230244614),Heiligensee,Reinickendorf,1204,12G17,Ellef-Ringnes-Grundschule,,,,,,,,,,"14, Wildganssteig, Heiligensee, Reinickendorf, Berlin, 13503, Deutschland",,,13503,,,,,,,,,,,True,52.608332305262685,13.232917784054717,True
31262071,11010010,Grundschule unter dem Regenbogen,52.52970271096852,13.542342835107815,POINT (13.542342835321485 52.52970270702631),Marzahn,Marzahn-Hellersdorf,1001,10G14,Grundschule unter dem Regenbogen,,,,,,,,,,"Murtzaner Ring 35, Berlin",Murtzaner Ring,35,12681,Berlin,,,,,,,,,,True,52.52970271096852,13.542342835107815,False
31262081,11010010,Wilhelm-von-Siemens-Gymnasium,52.53300751702557,13.551915226199311,POINT (13.551915225548779 52.53300751311349),Biesdorf,Marzahn-Hellersdorf,1002,10Y03,Wilhelm-von-Siemens-Gymnasium,,,,,,,,,,"Allee der Kosmonauten 134, 12683 Berlin",Allee der Kosmonauten,134,12683,Berlin,,,,,,,,,,True,52.53300751702557,13.551915226199311,False
31262109,11010010,Internationale Lomonossow-Campus,52.52905640574761,13.548016870285712,POINT (13.548016870447087 52.52905639988162),Marzahn,Marzahn-Hellersdorf,1001,,Internationale Lomonossow-Campus,,,,,,,,,,"Allee der Kosmonauten 123, 12681 Berlin",Allee der Kosmonauten,123,12681,Berlin,,,,,,,http://lomonossow-schule.de/#marzahn,,,True,52.52905640574761,13.548016870285712,False
31262304,11010010,Grundschule an der Geißenweide,52.537571704306,13.552554512878656,POINT (13.552554512972243 52.53757170265365),Marzahn,Marzahn-Hellersdorf,1001,10G12,Grundschule an der Geißenweide,,,,,,,,,,"Amanlisweg 40, 12685 Berlin",Amanlisweg,40,12685,Berlin,,,,,,,,,,True,52.537571704306,13.552554512878656,False
31264995,11001001,Möwensee Grundschule,52.55512336748963,13.333919451704341,POINT (13.333919453763249 52.55512336189537),Wedding,Mitte,0105,01G40,Möwensee Grundschule,,,,,,,,,,"Afrikanische Straße 123-125, 13351 Berlin",Afrikanische Straße,123-125,13351,Berlin,,,,,,,,,,True,52.55512336748963,13.333919451704341,False
31565468,11005005,Haus der Schwestern und Brüder,52.5697815930182,13.19683727422686,POINT (13.196837274022577 52.56978159267804),Hakenfelde,Spandau,0507,,Haus der Schwestern und Brüder,,,,,,,,,,"Schönwalder Allee 26/11, 13587 Berlin",Schönwalder Allee,26/11,13587,Berlin,Evangelisches Johannesstift Berlin,,,,,,https://www.evangelisches-johannesstift.de/wichern-kolleg,,,True,52.5697815930182,13.19683727422686,False
31758920,11007007,Kiepert Grundschule,52.41591743128954,13.373296295109549,POINT (13.373296298597516 52.41591742739152),Marienfelde,Tempelhof-Schöneberg,0705,07G28,Kiepert Grundschule,,,,,,,,,,"Prechtlstraße 21-23, 12277 Berlin",Prechtlstraße,21-23,12277,Berlin,Bezirksamt Tempelhof-Schöneberg von Berlin,,,,+49 30 902774100,sekretariat@kiepert.schule.berlin.de,https://www.kiepertgrundschule.de,,,True,52.41591743128954,13.373296295109549,False
32064894,11010010,"Haus des Sports, der Bildung und Bewegung",52.54013094999153,13.570328543055004,POINT (13.570328543042105 52.54013094979518),Marzahn,Marzahn-Hellersdorf,1001,,"Haus des Sports, der Bildung und Bewegung",,,,,,,,,,"Eisenacher Straße 125, 12685 Berlin",Eisenacher Straße,125,12685,Berlin,,,,,,,,,,True,52.54013094999153,13.570328543055004,False
32337375,11011011,Schule Am Breiten Luch,52.56284593478339,13.513551395139809,POINT (13.513551394697782 52.562845932364894),Neu-Hohenschönhausen,Lichtenberg,1109,11S08,Schule Am Breiten Luch,,,,,,,,,,"Am Breiten Luch 19, 13053 Berlin",Am Breiten Luch,19,13053,Berlin,,,,,,,,,,True,52.56284593478339,13.513551395139809,False
32337480,11011011,Martin-Niemöller-Grundschule,52.56387356301362,13.512619579772576,POINT (13.512619578742479 52.56387355894572),Neu-Hohenschönhausen,Lichtenberg,1109,11G22,Martin-Niemöller-Grundschule,,,,,,,,,,"Am Breiten Luch 5, 13053 Berlin",Am Breiten Luch,5,13053,Berlin,,,,,,,,,,True,52.56387356301362,13.512619579772576,False
32495486,11002002,Gartenarbeitsschule Friedrichshain-Kreuzberg,52.500381274189834,13.462202845431314,POINT (13.462202846679473 52.50038127249761),Friedrichshain,Friedrichshain-Kreuzberg,0201,,Gartenarbeitsschule Friedrichshain-Kreuzberg,,,,,,,,,,"Persiusstraße 9, 10245 Berlin",Persiusstraße,9,10245,Berlin,,,,,,,https://august-sander-schule.de/schulportrait/gartenarbeitsschule,,,True,52.500381274189834,13.462202845431314,False
32591709,11012012,Alfred-Brehm-Grundschule,52.5736588962949,13.283289807692135,POINT (13.28328980707287 52.57365889053748),Tegel,Reinickendorf,1202,12G14,Alfred-Brehm-Grundschule,,,,,,,,,,"Ascheberger Weg 8A, 13507 Berlin",Ascheberger Weg,8A,13507,Berlin,,,,,+49304322408,,http://www.alfred-brehm-schule.cidsnet.de/,,,True,52.5736588962949,13.283289807692135,False
32595656,11002002,Thalia-Grundschule,52.493414499781935,13.476552094816954,POINT (13.476552094533158 52.493414495759865),Friedrichshain,Friedrichshain-Kreuzberg,0201,02G11,Thalia-Grundschule,,,,,,,,,,"Alt-Stralau 34, 10245 Berlin",Alt-Stralau,34,10245,Berlin,,,,,+49 30 2934783-0,thalia-grundschule@t-online.de,,,,True,52.493414499781935,13.476552094816954,False
33538548,11009009,Fritz-Kühn-Schule,52.40174926294493,13.569631612179398,POINT (13.569631611666505 52.4017492612801),Bohnsdorf,Treptow-Köpenick,0908,09K03b,Fritz-Kühn-Schule,,,,,,,,,,"Dahmestraße 36, 12526 Berlin",Dahmestraße,36,12526,Berlin,,,,,,,,,,True,52.40174926294493,13.569631612179398,False
33625906,11003003,Grundschule im Panketal,52.61981726190741,13.487210945036304,POINT (13.48721094820023 52.6198172477218),Karow,Pankow,0305,03G24,Grundschule im Panketal,,,,,,,,,,"Achillesstraße 31, 13125 Berlin",Achillesstraße,31,13125,Berlin,,,,,,,,,,True,52.61981726190741,13.487210945036304,False
33878248,11003003,Klecks Grundschule,52.55990180261583,13.40817815021683,POINT (13.4081781498111 52.559901801161544),Pankow,Pankow,0307,03G37,Klecks Grundschule,,,,,,,,,,"Brixener Straße 40, 13187 Berlin",Brixener Straße,40,13187,Berlin,Bezirksamt Pankow von Berlin,,,,,,https://klecksgrundschule.de/,,,True,52.55990180261583,13.40817815021683,False
34043307,11006006,Johannes-Tews-Grundschule,52.4316789527689,13.21253727534237,POINT (13.212537275002495 52.4316789508473),Nikolassee,Steglitz-Zehlendorf,0606,,Johannes-Tews-Grundschule,,,,,,,,,,"Wasgenstraße 50, 14129 Berlin",Wasgenstraße,50,14129,Berlin,,,,,+49 30 8032072,sekretariat@jtg-berlin.de,https://www.jtg-berlin.de/,,,True,52.4316789527689,13.21253727534237,False
34088999,11006006,Conrad-Schule,52.41509049513897,13.146857254041896,POINT (13.146857254880736 52.41509049021015),Wannsee,Steglitz-Zehlendorf,0607,06G05,Conrad-Schule,,,,,,,,,,"33, Chausseestraße, Stolpe (Wannsee), Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland",,,14109,,,,,,,,,,,True,52.41509049513897,13.146857254041896,True
34202604,11008008,Grundschule in der Köllnischen Heide,52.46661907684327,13.473872909862,POINT (13.473872910053872 52.466619072209575),Neukölln,Neukölln,0801,08G35,Grundschule in der Köllnischen Heide,,,,,,,,,,"Hänselstraße 6, 12057 Berlin",Hänselstraße,6,12057,Berlin,,,,,,,https://www.skh.berlin/,,,True,52.46661907684327,13.473872909862,False
34375326,11007007,Käthe-Kollwitz-Grundschule,52.38608336361805,13.40459754968313,POINT (13.404597549938678 52.386083362923955),Lichtenrade,Tempelhof-Schöneberg,0706,07G29,Käthe-Kollwitz-Grundschule,,,,,,,,,,"Mellener Straße 38-42, 12307 Berlin",Mellener Straße,38-42,12307,Berlin,,,,,,,https://www.kkgs-berlin.de/,,,True,52.38608336361805,13.40459754968313,False
34375338,11007007,Ulrich-von-Hutten-Oberschule,52.38597935237023,13.40383487884283,POINT (13.403834878959728 52.385979351425625),Lichtenrade,Tempelhof-Schöneberg,0706,07Y08,Ulrich-von-Hutten-Oberschule,,,,,,,,,,"Rehagener Straße 35-37, 12307 Berlin",Rehagener Straße,35-37,12307,Berlin,,,,,+49 30 902778244,uvh@uvh-online.de,http://www.uvh-online.de/,,,True,52.38597935237023,13.40383487884283,False
35085394,11008008,Leonardo-da-Vinci-Gymnasium,52.41919209721306,13.436170283349641,POINT (13.436170282020228 52.41919209242951),Buckow,Neukölln,0803,08Y05,Leonardo-da-Vinci-Gymnasium,,,,,,,,,,"Christoph-Ruden-Straße 3, 12349 Berlin",Christoph-Ruden-Straße,3,12349,Berlin,Bezirksamt Neukölln von Berlin,,,,+49 30 742010,,https://www.leonardo-da-vinci-gymnasium.de/,,,True,52.41919209721306,13.436170283349641,False
35098482,11011011,Feldmark Grundschule,52.56842495580465,13.53315419338788,POINT (13.533154196389724 52.56842495072785),Neu-Hohenschönhausen,Lichtenberg,1109,11G28,Feldmark Grundschule,,,,,,,,,,"Wartiner Straße 23, 13057 Berlin",Wartiner Straße,23,13057,Berlin,,,,,,,,,,True,52.56842495580465,13.53315419338788,False
35140440,11002002,Ellen-Key-Oberschule,52.515568179670204,13.438135649961428,POINT (13.438135649481717 52.515568174363786),Friedrichshain,Friedrichshain-Kreuzberg,0201,02K01,Ellen-Key-Oberschule,,,,,,,,,,"Rüdersdorfer Straße 20-28, 10243 Berlin",Rüdersdorfer Straße,20-28,10243,Berlin,,,,,,,,,,True,52.515568179670204,13.438135649961428,False
35387618,11010010,Tagore-Gymnasium,52.55306822949802,13.55639757988819,POINT (13.556397577353579 52.55306822426813),Marzahn,Marzahn-Hellersdorf,1001,10Y01,Tagore-Gymnasium,,,,,,,,,,"Kugelbrunnen, Am Reiherhorst, Marzahn-Mitte, Marzahn, Marzahn-Hellersdorf, Berlin, 12687, Deutschland",,,12687,,,,,,,,https://www.tagore-gymnasium.de/,,,True,52.55306822949802,13.55639757988819,True
35574500,11011011,36.Grundschule Berlin Lichtenberg,52.56910340034772,13.529599115409775,POINT (13.529599115797014 52.56910339757076),Neu-Hohenschönhausen,Lichtenberg,1109,11G36,36.Grundschule Berlin Lichtenberg,,,,,,,,,,"Wartiner Straße 6, 13057 Berlin",Wartiner Straße,6,13057,Berlin,,,,,,,https://36gsli.de/,,,True,52.56910340034772,13.529599115409775,False
35929194,11011011,Randow-Grundschule,52.56387303250291,13.519224620160797,POINT (13.51922462035009 52.56387303030185),Neu-Hohenschönhausen,Lichtenberg,1109,11G26,Randow-Grundschule,,,,,,,,,,"Randow-Grundschule, Pablo-Picasso-Straße, Vincent-van-Gogh-Straße, Neu-Hohenschönhausen, Lichtenberg, Berlin, 13057, Deutschland",,,13057,,,,,,,,,,,True,52.56387303250291,13.519224620160797,True
36303926,11008008,Sonnen-Grundschule,52.47242229700787,13.466734486463992,POINT (13.466734486200535 52.47242229148004),Neukölln,Neukölln,0801,08G20,Sonnen-Grundschule,,,,,,,,,,"Dammweg 228, 12057 Berlin",Dammweg,228,12057,Berlin,,,,,,,http://www.sonnen-g.cidsnet.de,,,True,52.47242229700787,13.466734486463992,False
36824628,11003003,Grundschule am Weißensee,52.555490626776496,13.457559294430716,POINT (13.457559295145357 52.555490625112334),Weißensee,Pankow,0302,03G17,Grundschule am Weißensee,,,,,,,,,,"Amalienstraße 6, Berlin",Amalienstraße,6,13086,Berlin,,,,,,,,,,True,52.555490626776496,13.457559294430716,False
36878354,11012012,Bettina-von-Arnim Oberschule,52.60310489189818,13.355183823175517,POINT (13.355183819853714 52.603104883903335),Märkisches Viertel,Reinickendorf,1210,12K02,Bettina-von-Arnim Oberschule,,,,,,,,,,"49, Senftenberger Ring, Märkisches Viertel, Reinickendorf, Berlin, 13435, Deutschland",,,13435,,,,,,+4930 403 05 0,bva-mail@bettina.cidsnet.de,http://www.bettina.cidsnet.de/,,,True,52.60310489189818,13.355183823175517,True
37285408,11007007,Käthe-Kollwitz-Grundschule,52.385482974846745,13.402746864587483,POINT (13.402746864601028 52.38548297405526),Lichtenrade,Tempelhof-Schöneberg,0706,07G29b,Käthe-Kollwitz-Grundschule,,,,,,,,,,"Rehagener Straße 42, 12307 Berlin",Rehagener Straße,42,12307,Berlin,,,,,,,https://www.kkgs-berlin.de/,,,True,52.385482974846745,13.402746864587483,False
37340844,11003003,Grundschule Alt-Karow,52.60894640738168,13.479497717884467,POINT (13.479497716247952 52.608946402303914),Karow,Pankow,0305,03G23,Grundschule Alt-Karow,,,,,,,,,,"Bahnhofstraße 32, 13125 Berlin",Bahnhofstraße,32,13125,Berlin,,,,,,,,,,True,52.60894640738168,13.479497717884467,False
37559666,11004004,Paula-Fürst-Schule,52.5026834359966,13.302041788819656,POINT (13.302041789525504 52.50268343186852),Charlottenburg,Charlottenburg-Wilmersdorf,0401,04K05,Paula-Fürst-Schule,,,,,,,,,,"Sybelstraße 21, 10629 Berlin",Sybelstraße,21,10629,Berlin,SCC,,,,,,http://www.paula-fürst-schule.de/,,,True,52.5026834359966,13.302041788819656,False
37637128,11002002,Freie Schule Kreuzberg,52.50408057985154,13.4291266897413,POINT (13.429126689710118 52.50408057973305),Kreuzberg,Friedrichshain-Kreuzberg,0202,02P09,Freie Schule Kreuzberg,,,,,,,,,,"Wrangelstraße 128, 10997 Berlin",Wrangelstraße,128,10997,Berlin,Freie Schule Kreuzberg e.V.,,,,,,,,,True,52.50408057985154,13.4291266897413,False
38555695,11011011,Hans-Rosenthal-Grundschule,52.531781284743076,13.480604203897473,POINT (13.48060420364357 52.53178128319916),Fennpfuhl,Lichtenberg,1111,11G32,Hans-Rosenthal-Grundschule,,,,,,,,,,"Bernhard-Bästlein-Straße 56, 10367 Berlin",Bernhard-Bästlein-Straße,56,10367,Berlin,Bezirksamt Lichtenberg von Berlin,,,,,,https://hans-rosenthal-schule.de/,,,True,52.531781284743076,13.480604203897473,False
39529597,11011011,Grundschule am Roederplatz,52.52940860221639,13.482482536777743,POINT (13.482482534372355 52.52940859674027),Fennpfuhl,Lichtenberg,1111,11G02,Grundschule am Roederplatz,,,,,,,,,,"Bernhard-Bästlein-Straße 22, 10367 Berlin",Bernhard-Bästlein-Straße,22,10367,Berlin,,,,,+49 30 9721419,11g02@11g02.schule.berlin.de,https://schule-am-roederplatz.de/,,,True,52.52940860221639,13.482482536777743,False
40109211,11008008,Janusz-Korczak-Grundschule,52.42111717281128,13.457721456081376,POINT (13.457721456127683 52.42111716662828),Gropiusstadt,Neukölln,0805,08G31,Janusz-Korczak-Grundschule,,,,,,,,,,"Wildhüterweg 5, 12353",Wildhüterweg,5,12353,,,,,,+4930 67066630,Berlin.08G31@t-online.de,http://www.jkgs.cidsnet.de/,,,True,52.42111717281128,13.457721456081376,False
40686348,11002002,Georg-Weerth-Schule,52.51900116259104,13.449845881085608,POINT (13.449845881332315 52.51900115969405),Friedrichshain,Friedrichshain-Kreuzberg,0201,02K07,Georg-Weerth-Schule,,,,,,,,,,"Eckertstraße 16a, 10249 Berlin",Eckertstraße,16a,10249,Berlin,,,,,+49 30 24656714,Weerth.cids@t-online.de,https://www.georg-weerth-schule.de/,,,True,52.51900116259104,13.449845881085608,False
40955696,11001001,Diesterweg-Gymnasium,52.54941374637227,13.379059857756141,POINT (13.379059861411143 52.54941374144149),Gesundbrunnen,Mitte,0106,01Y09,Diesterweg-Gymnasium,,,,,,,,,,"Böttgerstraße 2, 13357 Berlin",Böttgerstraße,2,13357,Berlin,,,,,+4930 463096 20,info@diesterweg-gymnasium-berlin.de,https://www.diesterweg-gymnasium-berlin.de/,,,True,52.54941374637227,13.379059857756141,False
41232117,11011011,Carl-von-Linné Schule,52.5220689020041,13.472011810215053,POINT (13.472011814912612 52.522068889555925),Lichtenberg,Lichtenberg,1103,11S07,Carl-von-Linné Schule,,,,,,,,,,"Carl-von-Linné Schule, Storkower Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland",,,10369,,,,,,+49305050960,,http://www.linne.schule/,,,True,52.5220689020041,13.472011810215053,True
41281010,11011011,Friedrichsfelder Schule,52.5028081406629,13.503156364461834,POINT (13.50315636436301 52.50280813748669),Friedrichsfelde,Lichtenberg,1101,11G23,Friedrichsfelder Schule,,,,,,,,,,"Lincolnstraße 67, 10315 Berlin",Lincolnstraße,67,10315,Berlin,,,,,+49 30 5251639,,https://friedrichsfelder-schule.de,,,True,52.5028081406629,13.503156364461834,False
41393266,11011011,Evangelische Schule Lichtenberg (Grundschule),52.504217426580425,13.513295041753553,POINT (13.513295043040651 52.504217414884465),Friedrichsfelde,Lichtenberg,1101,11P03,Evangelische Schule Lichtenberg (Grundschule),,,,,,,,,,"Rummelsburger Straße 3, 10315 Berlin",Rummelsburger Straße,3,10315,Berlin,Evangelische Schulstiftung in der EKBO,,,,+493054718014,,https://www.ev-schule-lichtenberg.de/,,,True,52.504217426580425,13.513295041753553,False
41406792,11011011,12. Schule mit sonderpädagogischem Förderschwerpunkt,52.50278008691506,13.509228123599339,POINT (13.509228123193177 52.50278008431356),Friedrichsfelde,Lichtenberg,1101,,12. Schule mit sonderpädagogischem Förderschwerpunkt,,,,,,,,,,"21, Rummelsburger Straße, Sewanviertel, Friedrichsfelde, Lichtenberg, Berlin, 10315, Deutschland",,,10315,,,,,,,,,,,True,52.50278008691506,13.509228123599339,True
41645687,11011011,Bernhard-Grzimek-Grundschule,52.495198606399846,13.511541041523639,POINT (13.511541040524335 52.495198601620366),Friedrichsfelde,Lichtenberg,1101,11G11,Bernhard-Grzimek-Grundschule,,,,,,,,,,"Sewanstraße 184, 10319 Berlin",Sewanstraße,184,10319,Berlin,,,,,+49 30 5120097,sekretariat@grzimek.schule.berlin.de,https://www.11g11.de/,,,True,52.495198606399846,13.511541041523639,False
41645878,11011011,Schule am Tierpark,52.49661309210396,13.515314869798951,POINT (13.515314868145477 52.496613086112106),Friedrichsfelde,Lichtenberg,1101,11K08,Schule am Tierpark,,,,,,,,,,"Sewanstraße 223, 10319 Berlin",Sewanstraße,223,10319,Berlin,,,,,,,,,,True,52.49661309210396,13.515314869798951,False
41968203,11006006,Mühlenau-Grundschule,52.443594531666214,13.275330337613688,POINT (13.275330337326462 52.44359452819967),Dahlem,Steglitz-Zehlendorf,0605,06G06,Mühlenau-Grundschule,,,,,,,,,,"5, Molsheimer Straße, Dahlem, Steglitz-Zehlendorf, Berlin, Teltow, 14195, Deutschland",,,14195,,,,,,,,,,,True,52.443594531666214,13.275330337613688,True
41983247,11006006,unknown_school_name,52.43163038230035,13.255859327816509,POINT (13.255859327812772 52.43163038225624),Zehlendorf,Steglitz-Zehlendorf,0604,,,,,,,,,,,,"Beuckestraße 29, 14163 Berlin",Beuckestraße,29,14163,Berlin,,,,,,,,,,True,52.43163038230035,13.255859327816509,False
41983248,11006006,Schadow-Gymnasium Haus B,52.43097150935323,13.253034213144598,POINT (13.25303421358345 52.43097150740252),Zehlendorf,Steglitz-Zehlendorf,0604,06Y01b,Schadow-Gymnasium Haus B,,,,,,,,,,"Beuckestraße 24-25, 14163 Berlin",Beuckestraße,24-25,14163,Berlin,,,,,,,,,,True,52.43097150935323,13.253034213144598,False
41996587,11001001,Schule am Schillerpark,52.55624372382663,13.346025255374235,POINT (13.3460252552078 52.55624372244633),Wedding,Mitte,0105,01K08,Schule am Schillerpark,,,,,,,,,,"Ofener Straße 6, 13349 Berlin",Ofener Straße,6,13349,Berlin,,,,,,,https://www.schule-am-schillerpark.de/,,,True,52.55624372382663,13.346025255374235,False
41996596,11001001,Wedding-Schule,52.54688083912515,13.364207152483639,POINT (13.364207152092899 52.54688083754708),Wedding,Mitte,0105,01G31,Wedding-Schule,,,,,,,,,,"Antonstraße 10, 13347 Berlin",Antonstraße,10,13347,Berlin,Bezirksamt Mitte von Berlin,,,,,,,,,True,52.54688083912515,13.364207152483639,False
42208912,11011011,Lew-Tolstoi-Grundschule,52.49204325986996,13.537779504523911,POINT (13.537779500443182 52.492043256120965),Karlshorst,Lichtenberg,1102,11G12,Lew-Tolstoi-Grundschule,,,,,,,,,,"Römerweg 120, 10318 Berlin",Römerweg,120,10318,Berlin,,,,,+49 30 5090147,sekretariat@11g12.schule.berlin.de,https://lew-tolstoi-schule.de,,,True,52.49204325986996,13.537779504523911,False
42279763,11004004,Judith-Kerr-Grundschule,52.476168071480664,13.293240257294652,POINT (13.293240257530355 52.47616807130991),Schmargendorf,Charlottenburg-Wilmersdorf,0403,04G27,Judith-Kerr-Grundschule,,,,,,,,,,"Friedrichshaller Straße 13, 14199 Berlin",Friedrichshaller Straße,13,14199,Berlin,,,,,,,,,,True,52.476168071480664,13.293240257294652,False
42283805,11004004,Hort,52.47150046784452,13.311279474638711,POINT (13.311279474728469 52.4715004674768),Wilmersdorf,Charlottenburg-Wilmersdorf,0402,,Hort,,,,,,,,,,"43, Johannisberger Straße, Gartenstadt, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland",,,14197,,,,,,,,,,,True,52.47150046784452,13.311279474638711,True
42343866,11012012,Förderzentrum Stötzner Schule,52.584384785731444,13.304814664008674,POINT (13.304814664404676 52.58438478516526),Borsigwalde,Reinickendorf,1211,12S01,Förderzentrum Stötzner Schule,,,,,,,,,,"Tietzstraße 26-28, 13509 Berlin",Tietzstraße,26-28,13509,Berlin,,,,,,,,,,True,52.584384785731444,13.304814664008674,False
42458554,11009009,Edison-Grundschule,52.466109970035575,13.508616937800314,POINT (13.508616938639971 52.466109964772436),Oberschöneweide,Treptow-Köpenick,0909,09G21,Edison-Grundschule,,,,,,,,,,"69, Wattstraße, Oberschöneweide, Treptow-Köpenick, Berlin, 12459, Deutschland",,,12459,,,,,,,,https://edison-grundschule.de/,,,True,52.466109970035575,13.508616937800314,True
42502723,11006006,Schweizerhof-Grundschule,52.42289043948622,13.264835926950116,POINT (13.26483592654364 52.42289043536689),Zehlendorf,Steglitz-Zehlendorf,0604,06G08,Schweizerhof-Grundschule,,,,,,,,,,"28, Leo-Baeck-Straße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14167, Deutschland",,,14167,,,,,,,,http://www.schweizerhof-grundschule.de/,,,True,52.42289043948622,13.264835926950116,True
42502724,11006006,Süd-Grundschule,52.41918450542685,13.25741770217778,POINT (13.257417702235688 52.419184501658144),Zehlendorf,Steglitz-Zehlendorf,0604,06G02,Süd-Grundschule,,,,,,,,,,"56, Claszeile, Zehlendorf, Steglitz-Zehlendorf, Berlin, Teltow, 14165, Deutschland",,,14165,,,,,,,,,,,True,52.41918450542685,13.25741770217778,True
42550233,11009009,Merian-Schule (Standort Hoernlestraße),52.46475454981723,13.576584766529278,POINT (13.576584767165636 52.46475454498977),Köpenick,Treptow-Köpenick,0910,09K01,Merian-Schule (Standort Hoernlestraße),,,,,,,,,,"Hoernlestraße 80, 12555 Berlin",Hoernlestraße,80,12555,Berlin,,,,,,,http://www.merian-schule-berlin.de/,,,True,52.46475454981723,13.576584766529278,False
42697319,11003003,Tesla-Schule,52.529729538475934,13.446663757482309,POINT (13.446663755843398 52.52972953525189),Prenzlauer Berg,Pankow,0301,03K07,Tesla-Schule,,,,,,,,,,"Rudi-Arndt-Straße 18, 10407 Berlin",Rudi-Arndt-Straße,18,10407,Berlin,Bezirksamt Pankow von Berlin,,,,,,https://www.tesla-schule.de,,,True,52.529729538475934,13.446663757482309,False
42700975,11011011,Hans-und-Hilde-Coppi-Gymnasium,52.49158456375739,13.522770451507213,POINT (13.522770452217161 52.491584561003535),Karlshorst,Lichtenberg,1102,11Y05,Hans-und-Hilde-Coppi-Gymnasium,,,,,,,,,,"Römerweg 30/32, 10318 Berlin",Römerweg,30/32,10318,Berlin,,,,,+49 30 5098116,,,,,True,52.49158456375739,13.522770451507213,False
42736150,11009009,Best-Sabel-Berufsfachschule für Design und Fachhochschule für Technik,52.4499495193137,13.572530847253299,POINT (13.572530846989896 52.44994951865904),Köpenick,Treptow-Köpenick,0910,09P22,Best-Sabel-Berufsfachschule für Design und Fachhochschule für Technik,,,,,,,,,,"Best-Sabel-Berufsfachschule für Design und Fachhochschule für Technik, Lindenstraße, Altstadt Köpenick, Köpenick, Treptow-Köpenick, Berlin, 12555, Deutschland",,,12555,,,,,,+49306566100,,https://best-sabel.de/,,,True,52.4499495193137,13.572530847253299,True
42736428,11009009,BEST-Sabel-Oberschule,52.451803769097445,13.571721889078132,POINT (13.571721889637427 52.45180376740723),Köpenick,Treptow-Köpenick,0910,09P09,BEST-Sabel-Oberschule,,,,,,,,,,"1, Lindenstraße, Dammvorstadt, Köpenick, Treptow-Köpenick, Berlin, 12555, Deutschland",,,12555,,Stiftung Private Wirtschaftsschulen SABEL,,,,,,,,,True,52.451803769097445,13.571721889078132,True
42747957,11011011,Richard-Wagner-Grundschule,52.47932266502136,13.534389016626822,POINT (13.534389017464576 52.47932266036487),Karlshorst,Lichtenberg,1102,11G14,Richard-Wagner-Grundschule,,,,,,,,,,"36, Stolzenfelsstraße, Rheinisches Viertel, Karlshorst, Lichtenberg, Berlin, 10318, Deutschland",,,10318,,,,,,,,http://www.wagner.cidsnet.de,,,True,52.47932266502136,13.534389016626822,True
