id,name,brand,operator,latitude,longitude,district_id,district_name,neighborhood_id,neighborhood_name,phone,website
1336690073,The 25 hours STORE,,,52.4574104,13.5780299,11009009,Treptow-Köpenick,0910,Köpenick,,
1336954992,GP Getränkepartner,,,52.5358545,13.4344178,11003003,Pankow,0301,Prenzlauer Berg,,
1340516400,,,,52.4766555,13.2904175,11004004,Charlottenburg-Wilmersdorf,0403,Schmargendorf,,
1342942223,Kiosk 39,,,52.4222363,13.3708275,11007007,Tempelhof-Schöneberg,0705,Marienfelde,,
1344436749,Spätkauf,,,52.4757373,13.3398915,11007007,Tempelhof-Schöneberg,0702,Friedenau,+49 30 55522715,
1345106612,Lotto,,,52.5068859,13.2907957,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1345222866,The Shop's,,,52.5006355,13.4316495,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1346939681,Mini Markt,,,52.5069169,13.4234636,11001001,Mitte,0101,Mitte,,
1346939765,Spätkauf Olive,,,52.5029232,13.4202891,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1346939892,Asia Markt,,,52.5117259,13.4167008,11001001,Mitte,0101,Mitte,,
1348552225,Azzam Supermarkt,,,52.4682986,13.4302019,11008008,Neukölln,0801,Neukölln,,
1350982088,Spätverkauf,,,52.5485711,13.500718,11011011,Lichtenberg,1110,Alt-Hohenschönhausen,,
1356032933,Asia Super Shop,,,52.5030129,13.3956038,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1356471635,Kevser,,,52.4708586,13.3439672,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1365701993,,,,52.5430306,13.2407603,11005005,Spandau,0502,Haselhorst,,
1365702019,Sera Market,,,52.5431839,13.2403164,11005005,Spandau,0502,Haselhorst,,
1365702024,,,,52.5446667,13.2462185,11005005,Spandau,0502,Haselhorst,,
1372320330,Spätkauf,,,52.4700074,13.4254726,11008008,Neukölln,0801,Neukölln,,
1374234428,Chiosk,,,52.511525,13.4610655,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1377854757,Ela Spätkauf,,,52.5035281,13.3842362,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1389043771,City Spätkauf,,,52.5295875,13.4258675,11003003,Pankow,0301,Prenzlauer Berg,,
1389419270,M&J Nightshop,,,52.5282926,13.3937035,11001001,Mitte,0101,Mitte,,
1389926121,,,,52.5446717,13.2463188,11005005,Spandau,0502,Haselhorst,,
1390638257,Drink Hase,,,52.5130762,13.4577871,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1397070387,Staabi Back & Bistro Kiosk,,,52.5049434,13.3679278,11001001,Mitte,0104,Tiergarten,,
1412188997,,,,52.547506,13.2597088,11005005,Spandau,0503,Siemensstadt,,
1419134529,,,,52.5369149,13.2680396,11005005,Spandau,0503,Siemensstadt,,
1419145185,Die Kaffeerösterei,,,52.5368587,13.2704674,11005005,Spandau,0503,Siemensstadt,,
1420865586,Akman Feinkost,,,52.5395099,13.2723203,11005005,Spandau,0503,Siemensstadt,,
1424999184,Day & Night Shop,,,52.497054,13.4322378,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1429965209,Melodi Kiosk & Cafe,,,52.4452289,13.4546198,11008008,Neukölln,0802,Britz,,
1442743144,Spät-& Backshop,,,52.4511193,13.3789839,11007007,Tempelhof-Schöneberg,0704,Mariendorf,,
1445299193,Bies'm,,,52.5141024,13.5543949,11010010,Marzahn-Hellersdorf,1002,Biesdorf,,
1455764529,MultiMarkt3,,,52.5085725,13.4660361,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1458646421,Back Späti,,,52.5541857,13.4142353,11003003,Pankow,0301,Prenzlauer Berg,,
1458852555,Lotto,,,52.5054481,13.5148714,11011011,Lichtenberg,1101,Friedrichsfelde,,
1459950979,Ausserhausverkauf,,,52.5529972,13.4044925,11003003,Pankow,0301,Prenzlauer Berg,,
1459951035,Lebensmittel - Getränke,,,52.5530273,13.4041428,11003003,Pankow,0301,Prenzlauer Berg,01627092145,
1464069051,Regenbogen,,,52.5147081,13.4629142,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1471202665,Imbiss-Punjab;Punjab Spätkauf,,,52.5531116,13.3620341,11001001,Mitte,0105,Wedding,,
1472157627,Robinhood Store,,robinhood.store,52.4884033,13.4270259,11008008,Neukölln,0801,Neukölln,,https://www.robinhood.store/
1489993448,Minimarkt,,,52.5061686,13.3321804,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1500108107,Junky's Point,,,52.4927794,13.4445307,11009009,Treptow-Köpenick,0901,Alt-Treptow,,
1500156141,Pyza,,,52.4802885,13.4375394,11008008,Neukölln,0801,Neukölln,,
1504564896,Minas Brasil,,,52.509825,13.4517982,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1508797850,Spätkauf,,,52.479469,13.4449788,11008008,Neukölln,0801,Neukölln,,
1515489375,Bioladen Café,,,52.5426837,13.3562697,11001001,Mitte,0105,Wedding,,
1531118797,Nazar Getränkeshop,,,52.5095164,13.4996572,11011011,Lichtenberg,1112,Rummelsburg,,
1531118804,Kiezladen,,,52.5065556,13.5034289,11011011,Lichtenberg,1101,Friedrichsfelde,,
1531989580,My Späti,,,52.4446573,13.5737799,11009009,Treptow-Köpenick,0910,Köpenick,,
1535593154,ServiceStore DB,ServiceStore DB,"SSDB Adlershof, Am Adlergestell 256, 12489 Berlin",52.4349246,13.5412763,11009009,Treptow-Köpenick,0907,Adlershof,,
1556390394,,,,52.5466609,13.453636,11003003,Pankow,0302,Weißensee,,
1569218591,Heim,,,52.4905702,13.4275265,11008008,Neukölln,0801,Neukölln,,
1574753265,Niezuspäti,,,52.5091184,13.3748093,11001001,Mitte,0104,Tiergarten,,
1575193680,Onlinekasse Lankwitz,,,52.4339624,13.3413452,11006006,Steglitz-Zehlendorf,0603,Lankwitz,,
1576900358,Home Kiosk,,,52.4452478,13.5053995,11009009,Treptow-Köpenick,0904,Johannisthal,,
1578269286,Der Obstmann,,,52.5714856,13.408441,11003003,Pankow,0307,Pankow,,
1578857510,Gizem,,,52.4796484,13.4256815,11008008,Neukölln,0801,Neukölln,,
1584563390,Prenzlwood Späti 68,,,52.5391505,13.4229654,11003003,Pankow,0301,Prenzlauer Berg,+49 163 4563325,
1584963374,Best Spätkauf,,,52.4904231,13.4347695,11008008,Neukölln,0801,Neukölln,,
1585056872,coffee...nix verstehen,,,52.5043695,13.4091963,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1596614766,,,,52.4654923,13.3214942,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
1597742298,Spätkauf,,,52.5313486,13.3457172,11001001,Mitte,0102,Moabit,,
1614361190,Lebensmittel Hillmann,,,52.5006325,13.4220527,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1614366959,Kiez Spirit,,,52.4904316,13.4232129,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1614528079,Olive,,,52.517851,13.4618701,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1625174234,Kiez-Kiosk,,,52.4655009,13.4866751,11009009,Treptow-Köpenick,0903,Baumschulenweg,,
1633204905,Hoa Mai Asia-Supermarkt,,,52.513557,13.4740244,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,+49 30 27573632,
1637021706,lieber Späti als nie,,,52.5000597,13.4408296,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1653339106,Latino Point,,,52.5235713,13.4053774,11001001,Mitte,0101,Mitte,,
1657989689,,Hermes,,52.5478164,13.3512729,11001001,Mitte,0105,Wedding,,
1667160189,Baumschulen Späti,,,52.4630329,13.4836908,11009009,Treptow-Köpenick,0903,Baumschulenweg,,
1668788004,We Love Späti,,,52.476671,13.3200611,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
1687719675,ServiceStore DB,ServiceStore DB,,52.5579509,13.5538411,11010010,Marzahn-Hellersdorf,1001,Marzahn,,
1690437360,Kiosk Tabakquelle,,,52.5292651,13.470346,11011011,Lichtenberg,1111,Fennpfuhl,,
1692613261,Alan Minimarket,,,52.4558558,13.5774293,11009009,Treptow-Köpenick,0910,Köpenick,,
1692613275,Obst Gemüse Getränke Lebensmittel,,,52.4556392,13.5772838,11009009,Treptow-Köpenick,0910,Köpenick,,
1696655994,Sun-Kiez,,,52.4205796,13.4803122,11008008,Neukölln,0805,Gropiusstadt,,
1696709223,Night & Daily,,Hasan Faruk Oenal,52.533697,13.4306174,11003003,Pankow,0301,Prenzlauer Berg,,
1697457370,Ditsch,,,52.4794383,13.3523963,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1702800920,Kiosk,,,52.5069253,13.5583862,11010010,Marzahn-Hellersdorf,1002,Biesdorf,,
1706140465,Reisebedarf,,,52.4930955,13.4607869,11009009,Treptow-Köpenick,0901,Alt-Treptow,,
1712622960,Laws,,,52.4513964,13.3300295,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
1713176030,Azzam,,,52.4901887,13.3612234,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1713177124,நாகம்மா புடவையகம்,,,52.4902201,13.3615476,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1730496048,,,,52.5505017,13.4133714,11003003,Pankow,0301,Prenzlauer Berg,,
1742948314,Bäckerei Ergün,,,52.5429314,13.4232484,11003003,Pankow,0301,Prenzlauer Berg,,
1743741230,Spätkauf,,,52.5062656,13.2835133,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1746712025,,,,52.5035876,13.3469917,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1758891018,MEY,,,52.5122969,13.4697138,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1766031942,späti,,,52.4973075,13.4452756,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1766863402,Geli's Kiosk,,,52.5844521,13.3026333,11012012,Reinickendorf,1211,Borsigwalde,,
1766863412,Ernst 693,,,52.5839404,13.3022846,11012012,Reinickendorf,1211,Borsigwalde,,
1769968053,,,,52.543873,13.4120203,11003003,Pankow,0301,Prenzlauer Berg,,
1777152612,Alkassem,,,52.5710306,13.5636644,11010010,Marzahn-Hellersdorf,1001,Marzahn,,
1778043114,Spätkauf,,,52.4902161,13.4195684,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1781337896,Eckert,,,52.5137644,13.5201023,11010010,Marzahn-Hellersdorf,1001,Marzahn,+49305139217,https://filialfinder.ugde.com/poi/eckert-berlin-832685/
1781504927,Lehrter Shop,,,52.5260626,13.3653911,11001001,Mitte,0102,Moabit,,
1790063505,Lotto-Laden/Post Zeybek,,,52.5112515,13.2980069,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1790770937,Netpoint,,,52.4950104,13.4328305,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1795585824,Tabakoweide,,,52.4588761,13.5271663,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
1797419737,,,,52.45548,13.577146,11009009,Treptow-Köpenick,0910,Köpenick,,
1807541768,Bäckerei & Café 36,,,52.497357,13.4249683,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1812138865,Mutlu,,,52.5225239,13.4017753,11001001,Mitte,0101,Mitte,,
1813045840,Minimarkt am ZOO,,,52.504722,13.3418655,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1814105912,Central Coffee,,,52.5049337,13.3910364,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1814543072,The 25 Hours Store,,,52.5218797,13.4149964,11001001,Mitte,0101,Mitte,,
1820978713,Späti 4 You,,,52.4998238,13.3631301,11001001,Mitte,0104,Tiergarten,,
1825676991,,,,52.506035,13.3211593,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1831972687,Vervielfältigungsservice Breitfeld,,,52.550518,13.418591,11003003,Pankow,0301,Prenzlauer Berg,,
1843136483,Spektrum Lebensfreude,,,52.5495578,13.4238982,11003003,Pankow,0301,Prenzlauer Berg,,
1845262965,pir Getränke,,,52.5647786,13.3942494,11003003,Pankow,0307,Pankow,,
1847156092,Tausend Dinge,,,52.5637284,13.3923484,11001001,Mitte,0106,Gesundbrunnen,,
1848909329,Eck Oase,,,52.4814436,13.4295163,11008008,Neukölln,0801,Neukölln,,
1862169692,Kiezladen,,,52.5102529,13.459522,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1866365545,Internet-Telecafe,,,52.5254005,13.3415781,11001001,Mitte,0102,Moabit,,
1875070756,Späti Bro's,,,52.5348742,13.4220914,11003003,Pankow,0301,Prenzlauer Berg,,
1901112265,Stein Metz Spätkauf,,,52.4914731,13.3619397,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1907577425,Spätkauf,,,52.4853925,13.43274,11008008,Neukölln,0801,Neukölln,,
1909902419,Back&Caffee Eck,,,52.5177636,13.4688049,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1909993568,Eckert,,,52.527952,13.5377778,11010010,Marzahn-Hellersdorf,1001,Marzahn,,
1912183755,GP GetränkeMarkt,,,52.5324805,13.3287154,11001001,Mitte,0102,Moabit,,
1915389772,Keno,,,52.5167713,13.3077057,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1915589274,Lotto Lotto,,,52.4979431,13.3540304,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
1923316601,cebe Werksverkauf,,,52.4724586,13.4592904,11008008,Neukölln,0801,Neukölln,,https://www.wilhelmreuss.com/
1923320817,Milchhof Mendler,,,52.4107485,13.5184591,11008008,Neukölln,0804,Rudow,,https://www.milchhof-mendler.de/
1928634713,Presseshop & Spätkauf,,,52.533499,13.406941,11001001,Mitte,0101,Mitte,,
1928636123,Spätkauf,,,52.5328558,13.4070136,11003003,Pankow,0301,Prenzlauer Berg,,https://www.leute-am-teute.de/2013/01/25/spatkauf-in-der-choriner-strase/
1943486650,Can Kiosk,,,52.5101636,13.4554347,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1943719522,BlooPP Späti,,,52.5103173,13.4531248,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1947086939,Späti Alte Apotheke,,,52.4906122,13.3925282,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1948899764,Sidar Mini Market,,,52.518686,13.2877301,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1964250493,Asia • Obst • Gemüse • Getränke • Tabak • Lebensmittel,,,52.5330094,13.4223583,11003003,Pankow,0301,Prenzlauer Berg,,
1964324882,Kollwitz Surf House,,,52.5329666,13.4139849,11003003,Pankow,0301,Prenzlauer Berg,,
1964705744,,Agip,Hans-Joachim Rühlemann,52.6407033,13.2435244,,,,,,
1964964493,Kiosk bei Ela-Ma,,,52.4384165,13.3444056,11006006,Steglitz-Zehlendorf,0603,Lankwitz,,
1965270924,Kiosk 23,,,52.4848909,13.4279806,11008008,Neukölln,0801,Neukölln,,
1965270960,CAN Getränke,,,52.4842379,13.4285263,11008008,Neukölln,0801,Neukölln,,
1965863431,Spätverkauf und Internet,,,52.4968006,13.4331118,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
1966836915,Micha's Marktplatz,,,52.5176047,13.3179411,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1968788094,Presse & Tabak,,,52.4034884,13.2198898,,,,,,
1979735269,Weltladen A Janela,,,52.4965201,13.3198419,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,+49 30 88680877,https://www.ajanela.de/
1979799014,Sibir,,TOPP TIPP Gastro UG,52.439069,13.5509485,11009009,Treptow-Köpenick,0907,Adlershof,+49 176 62062793,
1979921493,,,,52.5020269,13.3137466,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
1980987092,Kiez Shop,,,52.5149112,13.4648549,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
1981140798,Mini Markt,,,52.515992,13.4824955,11011011,Lichtenberg,1103,Lichtenberg,,
1985536781,Automatico,,,52.4909025,13.325004,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,https://www.automatico.store/
1988000838,Jashims Tante-Emma-Laden,,,52.5537373,13.3391054,11001001,Mitte,0105,Wedding,,
1988055925,Isi's Kiosk,,,52.5524245,13.3420165,11001001,Mitte,0105,Wedding,,
2013009721,Burcak 36,,,52.4950407,13.4210778,11008008,Neukölln,0801,Neukölln,,
2018955359,Kompakt Kauf,,,52.4502669,13.254287,11006006,Steglitz-Zehlendorf,0604,Zehlendorf,,https://onkeltomsladenstrasse.de/kompakt-kauf/
2018958606,Reformhaus Demski,,,52.4494832,13.2519251,11006006,Steglitz-Zehlendorf,0604,Zehlendorf,,https://demski.de/filialen/onkel-tom-strasse/
2018959799,Reformhaus Demski,,,52.4420764,13.2410664,11006006,Steglitz-Zehlendorf,0604,Zehlendorf,,https://demski.de/filialen/fischerhuettenstrasse/
2021286592,Kiosk,DHL,,52.4989616,13.3135951,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
2026247348,Lotto und Zeitungen,,,52.5247267,13.5577815,11010010,Marzahn-Hellersdorf,1002,Biesdorf,,
2029768594,Kantshop,Deutsche Post;DHL;Postbank;Western Union,,52.5065814,13.3119339,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2038240156,Kiosk und BVG Fahrkartenverkauf,,,52.5210134,13.5887566,11010010,Marzahn-Hellersdorf,1005,Hellersdorf,,
2072375894,Kaiser Kiosk,,,52.4869402,13.35674,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2072853940,Späti International,,,52.486351,13.4350101,11008008,Neukölln,0801,Neukölln,,
2082394911,Späti 1920,,,52.506901,13.313768,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2086361730,Zossener Eck Kiosk,,,52.4911812,13.3945116,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2095900342,Tabakfreunde,,,52.4994253,13.3074996,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
2098290154,Reformhaus Demski,,,52.4355659,13.3449495,11006006,Steglitz-Zehlendorf,0603,Lankwitz,,https://demski.de/filialen/kaiser-wilhelm-strasse/
2108116781,Gökis Tabak & Zeitschriften,,,52.5508958,13.3595286,11001001,Mitte,0105,Wedding,,
2126092520,Trinko Store,,,52.4883647,13.4265249,11008008,Neukölln,0801,Neukölln,,
2127393893,Backshop,,,52.5504744,13.363221,11001001,Mitte,0105,Wedding,,
2127767835,Asia Markt,,,52.6765305,13.5917451,,,,,,
2131565441,Feinkost Häusler,,,52.4554898,13.32583,11006006,Steglitz-Zehlendorf,0601,Steglitz,+49 30 79016131,https://www.polskashop.de/
2135492742,,,,52.5028735,13.4296696,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2148260152,Flora Bäckerei & Spätkauf,,,52.5657292,13.3969445,11003003,Pankow,0307,Pankow,,
2158243123,Kiosk am Funkturm,,,52.5096638,13.2840145,11004004,Charlottenburg-Wilmersdorf,0405,Westend,,
2158243124,happy shop,,,52.5086331,13.2852671,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2181020733,,,,52.5810487,13.288924,11012012,Reinickendorf,1202,Tegel,,
2181178527,Tobacco & Drinks,,,52.506863,13.394766,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2183841807,E-36 Late Night,,,52.505174,13.3862351,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2190106003,Intern@net Call-Center,,,52.4903911,13.3862445,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2215069772,Berlin Spätkauf,,,52.4706559,13.4293358,11008008,Neukölln,0801,Neukölln,,
2245080185,Lotto-Tabak-Shop,,,52.4663491,13.4323085,11008008,Neukölln,0801,Neukölln,+49 30 93958000,
2266759473,Aqua Getränke- und Weinhandlung,,,52.4909141,13.3961061,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2273485076,Tabak-Presse-Lotto,,,52.5745542,13.5094063,11011011,Lichtenberg,1109,Neu-Hohenschönhausen,,
2277222193,Steinecke,,,52.6586748,13.5329239,,,,,,
2281112713,Quadro 7,,,52.5217854,13.3253486,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2283016893,Der Kiezladen,,,52.5173986,13.2808959,11004004,Charlottenburg-Wilmersdorf,0405,Westend,,
2285962041,Kısmet Market,,,52.4593252,13.3765862,11007007,Tempelhof-Schöneberg,0703,Tempelhof,,
2287699197,Asia Markt,,,52.51037,13.408449,11001001,Mitte,0101,Mitte,,
2288123588,MOABeat,,,52.5206882,13.3525547,11001001,Mitte,0102,Moabit,,
2290594738,Tabak-Lotto,,,52.474102,13.4267209,11008008,Neukölln,0801,Neukölln,,
2296927807,Doppelpack Handels GmbH,,,52.564078,13.4025395,11003003,Pankow,0307,Pankow,,http://www.doppel-pack.de/
2297383210,Ultra Kiosk,,,52.5465572,13.3624695,11001001,Mitte,0105,Wedding,,
2298929614,,,,52.5481493,13.3669052,11001001,Mitte,0105,Wedding,,
2300052118,First Class Telecafe,,,52.5498899,13.3642803,11001001,Mitte,0105,Wedding,,
2300052127,Max-Multi Shop,,,52.5500164,13.3640322,11001001,Mitte,0105,Wedding,,
2301610392,Sen Market,,,52.5500185,13.3644884,11001001,Mitte,0105,Wedding,,
2301610395,Spätshop,,,52.5515966,13.3669496,11001001,Mitte,0105,Wedding,,
2301610464,,,,52.5517957,13.3668447,11001001,Mitte,0105,Wedding,,
2301610475,Späti 65,,,52.5520262,13.3667233,11001001,Mitte,0105,Wedding,,
2302013308,Kiosk am Ostbahnhof,,,52.5114952,13.4344686,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2303114798,Abritus,,,52.5490483,13.3638703,11001001,Mitte,0105,Wedding,,
2303114813,Afroshop Marula,,,52.5492312,13.3641607,11001001,Mitte,0105,Wedding,,
2303852086,C&C,,,52.5466435,13.3582848,11001001,Mitte,0105,Wedding,,
2305236082,Backshop Spätverkauf,,,52.5474713,13.3649186,11001001,Mitte,0105,Wedding,,
2306426962,,,,52.5420164,13.3553233,11001001,Mitte,0105,Wedding,,
2306709231,Späti,,,52.5034399,13.3051927,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2325901148,City Kiosk,,,52.4998578,13.3081107,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
2332757501,Antipasto,,,52.4638287,13.4337581,11008008,Neukölln,0801,Neukölln,,
2335055081,Kiosk am Mariannen,,,52.5016238,13.4238345,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2335083233,Day & Night Shop,,,52.5123328,13.4540704,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2335091426,Mini Markt,,,52.5120577,13.4557455,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2335156487,Royal Getränke,,,52.4851632,13.4274331,11008008,Neukölln,0801,Neukölln,,
2335271957,Markt Halle,,,52.5109348,13.4564398,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2342347250,Spätkauf,,,52.469581,13.438672,11008008,Neukölln,0801,Neukölln,,
2352412654,T.G.E.,,,52.5060444,13.3151924,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2352673943,Kollektiv Bioase,,Kollektiv Bioase,52.4754348,13.4395206,11008008,Neukölln,0801,Neukölln,+49 30 36461211,https://bioase.berlin
2361562308,Elas Spätkauf 35,,,52.4838713,13.3833386,11007007,Tempelhof-Schöneberg,0703,Tempelhof,,
2388288123,Kiosk,,,52.4481896,13.3054897,11006006,Steglitz-Zehlendorf,0602,Lichterfelde,,
2392828860,TT88 Asian Mini Markt,,,52.529265,13.4055624,11001001,Mitte,0101,Mitte,,
2402138985,Spätkauf 48,,,52.4220388,13.3706571,11007007,Tempelhof-Schöneberg,0705,Marienfelde,,
2402339483,Cennet,,,52.4900644,13.405571,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2402905128,Spätkauf,,,52.5042531,13.3435149,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2403972911,Getränkeshop,,,52.5023513,13.4564495,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2420799063,Clerk's Späti,,,52.5521543,13.4119221,11003003,Pankow,0301,Prenzlauer Berg,,
2420918363,Mini Markt Tieba,,,52.584,13.3023832,11012012,Reinickendorf,1211,Borsigwalde,,
2423398551,"momentan geschlossen""",,,52.5104141,13.2440033,11004004,Charlottenburg-Wilmersdorf,0405,Westend,,
2429480918,Jung Shop,,,52.5112438,13.4654553,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2429501927,Meet Kiosk Spätverkauf,,,52.5099712,13.4579456,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2432876317,Kiosk Burhan Aykut,,,52.5022754,13.4326809,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2438849736,Select Drinks & More,,,52.5090686,13.4591398,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2445456646,Sweet Mini Markt,,,52.4869618,13.3200768,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
2454016986,ServiceStore DB,ServiceStore DB,,52.506704,13.2829353,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2454290040,Spätkauf,,,52.4842094,13.3616064,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2468120437,Mehring Spätshop,,,52.493319,13.3875716,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2472420567,ServiceStore DB,ServiceStore DB,,52.4966234,13.2900922,11004004,Charlottenburg-Wilmersdorf,0407,Halensee,,
2481415292,Drink More,,,52.4913075,13.3769934,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2484347004,Heil Quelle,,,52.4868603,13.4307177,11008008,Neukölln,0801,Neukölln,+49 30 62727822,http://www.heil-quelle-berlin.de
2484347012,Havin,,,52.4861775,13.4305783,11008008,Neukölln,0801,Neukölln,,
2485492744,DHL BVG Kiosk,DHL,,52.492694,13.4219892,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2495556335,Zigarren Lotto Post (Deutsche Post Filiale 578),,,52.4895209,13.3898936,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,https://deutschepost.de/
2496651179,Café Tinto,,,52.4923797,13.3878394,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2496651330,Ki-Ba Kiosk Back Shop,,,52.4920204,13.3905947,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2496789945,Lotto Zeitungen Tabak,,,52.4905731,13.3939419,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2496841605,Spätkauf Snacks Drinks & More,,,52.5101364,13.4583749,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2522247541,Night Shop,,,52.5112706,13.2978947,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2532870781,TAEO Thai Supermarkt,,,52.5072938,13.3091842,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2533442347,Spätkauf,,,52.4946511,13.3567843,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2538714890,Duman Spätkauf - Lyca Mobile Partner,,,52.5429975,13.4405078,11003003,Pankow,0301,Prenzlauer Berg,,
2541043788,Juwelier Saphir,,,52.4746738,13.4402449,11008008,Neukölln,0801,Neukölln,+49 30 23367505,
2541114283,,,Bülent Akkan,52.4740994,13.4406055,11008008,Neukölln,0801,Neukölln,,
